Machine,Job,Type,Makespan,Processing Time,Setup,Time,Priority
2,job00,1,6.75,6.75,0.0,0.0,3
2,job03,1,13.5,6.75,0.0,6.75,3
3,job02,2,18.5,7.5,0.0,11.0,1
2,job04,1,20.25,6.75,0.0,13.5,3
2,job12,1,27.0,6.75,0.0,20.25,3
3,job17,1,31.25,6.75,0.0,24.5,1
2,job16,1,33.75,6.75,0.0,27.0,1
3,job05,2,38.75,7.5,0.0,31.25,1
2,job21,1,40.5,6.75,0.0,33.75,1
4,job20,2,45.0,7.5,0.0,37.5,10
3,job01,3,44.5,5.0,0.0,39.5,3
2,job25,1,47.25,6.75,0.0,40.5,1
3,job08,2,52.8,8.3,0.8,44.5,1
2,job22,1,54.0,6.75,0.0,47.25,3
4,job28,2,60.0,7.5,0.0,52.5,3
3,job19,2,60.3,7.5,0.0,52.8,1
2,job29,1,60.75,6.75,0.0,54.0,3
1,job33,2,65.0,7.5,0.0,57.5,3
4,job06,3,65.0,5.0,0.0,60.0,3
3,job09,2,67.8,7.5,0.0,60.3,1
2,job39,1,67.5,6.75,0.0,60.75,3
4,job30,2,72.5,7.5,0.0,65.0,3
2,job40,1,74.25,6.75,0.0,67.5,1
3,job23,2,75.3,7.5,0.0,67.8,1
4,job35,2,80.0,7.5,0.0,72.5,1
1,job41,2,80.5,7.5,0.0,73.0,10
2,job47,1,81.0,6.75,0.0,74.25,10
3,job31,2,82.8,7.5,0.0,75.3,1
4,job10,2,87.5,7.5,0.0,80.0,1
2,job49,1,87.75,6.75,0.0,81.0,3
3,job13,3,88.6,5.8,0.8,82.8,1
4,job38,2,95.0,7.5,0.0,87.5,3
2,job53,1,94.5,6.75,0.0,87.75,1
3,job27,3,93.6,5.0,0.0,88.6,1
3,job36,3,98.6,5.0,0.0,93.6,1
2,job56,1,101.25,6.75,0.0,94.5,3
4,job32,3,100.8,5.8,0.8,95.0,3
3,job44,2,106.89999999999999,8.3,0.8,98.6,1
4,job15,2,109.1,8.3,0.8,100.8,1
2,job50,1,108.0,6.75,0.0,101.25,10
3,job45,2,114.39999999999999,7.5,0.0,106.89999999999999,1
2,job59,1,114.75,6.75,0.0,108.0,10
0,job26,2,116.0,7.5,0.0,108.5,1
4,job24,2,116.6,7.5,0.0,109.1,1
3,job34,2,121.89999999999999,7.5,0.0,114.39999999999999,3
2,job69,1,121.5,6.75,0.0,114.75,1
4,job42,2,124.1,7.5,0.0,116.6,3
2,job71,1,128.25,6.75,0.0,121.5,1
3,job52,2,129.39999999999998,7.5,0.0,121.89999999999999,1
0,job54,2,129.5,7.5,0.0,122.0,1
4,job67,2,131.6,7.5,0.0,124.1,3
2,job76,1,135.0,6.75,0.0,128.25,1
3,job58,2,136.89999999999998,7.5,0.0,129.39999999999998,1
0,job37,2,137.0,7.5,0.0,129.5,1
4,job70,2,139.1,7.5,0.0,131.6,3
2,job72,1,141.75,6.75,0.0,135.0,3
3,job77,2,144.39999999999998,7.5,0.0,136.89999999999998,1
0,job43,2,146.5,7.5,0.0,139.0,1
4,job66,3,144.9,5.8,0.8,139.1,3
2,job64,1,148.5,6.75,0.0,141.75,10
3,job46,3,150.2,5.8,0.8,144.39999999999998,1
4,job85,2,153.20000000000002,8.3,0.8,144.9,3
2,job80,1,155.25,6.75,0.0,148.5,10
3,job78,2,158.5,8.3,0.8,150.2,1
0,job82,2,158.5,7.5,0.0,151.0,1
4,job61,3,159.00000000000003,5.8,0.8,153.20000000000002,3
1,job07,2,162.0,7.5,0.0,154.5,10
2,job98,1,162.0,6.75,0.0,155.25,1
3,job79,2,166.0,7.5,0.0,158.5,1
0,job83,2,166.0,7.5,0.0,158.5,1
4,job91,2,167.30000000000004,8.3,0.8,159.00000000000003,3
2,job100,1,168.75,6.75,0.0,162.0,1
3,job81,2,173.5,7.5,0.0,166.0,1
4,job88,2,174.80000000000004,7.5,0.0,167.30000000000004,3
2,job102,1,175.5,6.75,0.0,168.75,1
0,job48,2,177.5,7.5,0.0,170.0,1
3,job51,2,181.0,7.5,0.0,173.5,3
4,job74,3,180.60000000000005,5.8,0.8,174.80000000000004,1
2,job111,1,182.25,6.75,0.0,175.5,1
1,job99,2,183.0,7.5,0.0,175.5,10
4,job68,2,188.90000000000006,8.3,0.8,180.60000000000005,10
3,job93,2,188.5,7.5,0.0,181.0,1
2,job112,1,189.0,6.75,0.0,182.25,3
0,job55,2,192.5,7.5,0.0,185.0,1
3,job60,2,196.0,7.5,0.0,188.5,3
4,job75,3,194.70000000000007,5.8,0.8,188.90000000000006,3
2,job115,1,195.75,6.75,0.0,189.0,3
0,job103,2,200.0,7.5,0.0,192.5,1
4,job105,2,203.00000000000009,8.3,0.8,194.70000000000007,3
2,job101,1,202.5,6.75,0.0,195.75,10
3,job73,3,201.8,5.8,0.8,196.0,1
1,job117,2,207.5,7.5,0.0,200.0,10
0,job62,2,208.0,7.5,0.0,200.5,1
3,job107,2,210.10000000000002,8.3,0.8,201.8,1
2,job121,1,209.25,6.75,0.0,202.5,1
4,job57,3,208.8000000000001,5.8,0.8,203.00000000000009,3
1,job120,2,215.0,7.5,0.0,207.5,10
4,job108,2,217.1000000000001,8.3,0.8,208.8000000000001,3
3,job90,2,217.60000000000002,7.5,0.0,210.10000000000002,3
2,job130,1,221.25,6.75,0.0,214.5,10
1,job11,2,222.5,7.5,0.0,215.0,3
4,job86,3,222.90000000000012,5.8,0.8,217.1000000000001,3
3,job96,3,223.40000000000003,5.8,0.8,217.60000000000002,1
0,job124,2,227.5,7.5,0.0,220.0,1
4,job65,2,231.20000000000013,8.3,0.8,222.90000000000012,3
3,job109,3,228.40000000000003,5.0,0.0,223.40000000000003,1
2,job135,1,231.25,6.75,0.0,224.5,10
0,job125,2,235.0,7.5,0.0,227.5,1
3,job106,2,236.70000000000005,8.3,0.8,228.40000000000003,3
4,job114,2,238.70000000000013,7.5,0.0,231.20000000000013,3
2,job138,1,238.0,6.75,0.0,231.25,1
0,job84,2,242.5,7.5,0.0,235.0,1
3,job128,2,244.20000000000005,7.5,0.0,236.70000000000005,1
2,job139,1,244.75,6.75,0.0,238.0,1
4,job110,3,244.50000000000014,5.8,0.8,238.70000000000013,1
1,job18,3,244.5,5.0,0.0,239.5,10
3,job131,2,251.70000000000005,7.5,0.0,244.20000000000005,1
4,job87,2,252.00000000000014,7.5,0.0,244.50000000000014,10
2,job144,1,251.75,6.75,0.0,245.0,1
3,job140,2,259.20000000000005,7.5,0.0,251.70000000000005,1
2,job149,1,258.5,6.75,0.0,251.75,1
4,job113,3,257.8000000000001,5.8,0.8,252.00000000000014,1
1,job14,2,263.0,7.5,0.0,255.5,3
4,job92,2,266.10000000000014,8.3,0.8,257.8000000000001,1
2,job146,1,265.25,6.75,0.0,258.5,10
3,job126,2,266.70000000000005,7.5,0.0,259.20000000000005,3
0,job104,2,269.5,7.5,0.0,262.0,1
2,job153,1,272.0,6.75,0.0,265.25,10
4,job118,3,271.90000000000015,5.8,0.8,266.10000000000014,1
3,job142,2,274.20000000000005,7.5,0.0,266.70000000000005,1
0,job147,2,277.0,7.5,0.0,269.5,1
4,job116,3,276.90000000000015,5.0,0.0,271.90000000000015,3
2,job156,1,278.75,6.75,0.0,272.0,10
3,job97,3,280.00000000000006,5.8,0.8,274.20000000000005,3
4,job123,2,285.20000000000016,8.3,0.8,276.90000000000015,3
0,job143,2,284.5,7.5,0.0,277.0,1
2,job161,1,285.5,6.75,0.0,278.75,1
3,job129,2,288.30000000000007,8.3,0.8,280.00000000000006,3
4,job119,3,291.00000000000017,5.8,0.8,285.20000000000016,1
2,job166,1,292.25,6.75,0.0,285.5,1
1,job152,2,293.0,7.5,0.0,285.5,10
3,job158,2,295.80000000000007,7.5,0.0,288.30000000000007,1
4,job136,2,299.3000000000002,8.3,0.8,291.00000000000017,10
0,job148,2,300.0,7.5,0.0,292.5,1
2,job171,1,299.75,6.75,0.0,293.0,3
3,job160,2,303.30000000000007,7.5,0.0,295.80000000000007,1
1,job162,2,303.5,7.5,0.0,296.0,10
4,job127,3,305.1000000000002,5.8,0.8,299.3000000000002,1
2,job176,1,307.75,6.75,0.0,301.0,1
3,job167,2,310.80000000000007,7.5,0.0,303.30000000000007,1
1,job63,3,308.5,5.0,0.0,303.5,10
4,job133,3,310.1000000000002,5.0,0.0,305.1000000000002,3
2,job177,1,314.5,6.75,0.0,307.75,1
0,job159,2,315.5,7.5,0.0,308.0,1
4,job122,3,315.1000000000002,5.0,0.0,310.1000000000002,3
3,job137,2,318.30000000000007,7.5,0.0,310.80000000000007,3
2,job178,1,321.25,6.75,0.0,314.5,1
4,job150,2,323.4000000000002,8.3,0.8,315.1000000000002,10
1,job89,3,320.5,5.0,0.0,315.5,10
3,job172,2,325.80000000000007,7.5,0.0,318.30000000000007,1
2,job182,1,328.0,6.75,0.0,321.25,1
1,job154,2,330.0,7.5,0.0,322.5,3
4,job134,3,329.2000000000002,5.8,0.8,323.4000000000002,1
0,job165,2,331.0,7.5,0.0,323.5,1
3,job175,2,333.30000000000007,7.5,0.0,325.80000000000007,1
2,job186,1,334.75,6.75,0.0,328.0,1
4,job163,2,337.5000000000002,8.3,0.8,329.2000000000002,10
1,job164,2,339.0,7.5,0.0,331.5,10
3,job145,2,340.80000000000007,7.5,0.0,333.30000000000007,3
2,job196,1,341.5,6.75,0.0,334.75,1
4,job168,2,345.0000000000002,7.5,0.0,337.5000000000002,10
1,job94,3,344.0,5.0,0.0,339.0,10
3,job181,2,348.30000000000007,7.5,0.0,340.80000000000007,1
2,job199,1,348.25,6.75,0.0,341.5,1
4,job141,3,350.80000000000024,5.8,0.8,345.0000000000002,1
1,job169,2,354.5,7.5,0.0,347.0,10
0,job198,2,355.5,7.5,0.0,348.0,1
2,job207,1,355.0,6.75,0.0,348.25,1
3,job187,2,355.80000000000007,7.5,0.0,348.30000000000007,1
4,job170,2,358.30000000000024,7.5,0.0,350.80000000000024,1
1,job95,3,359.5,5.0,0.0,354.5,10
2,job208,1,361.75,6.75,0.0,355.0,1
0,job173,2,363.0,7.5,0.0,355.5,1
3,job188,2,363.30000000000007,7.5,0.0,355.80000000000007,1
4,job151,3,364.10000000000025,5.8,0.8,358.30000000000024,1
1,job194,2,367.8,8.3,0.8,359.5,10
2,job217,1,368.5,6.75,0.0,361.75,1
3,job155,2,370.80000000000007,7.5,0.0,363.30000000000007,3
4,job184,2,372.40000000000026,8.3,0.8,364.10000000000025,3
1,job195,2,375.3,7.5,0.0,367.8,10
2,job221,1,375.25,6.75,0.0,368.5,1
0,job183,2,377.0,7.5,0.0,369.5,1
3,job193,2,378.30000000000007,7.5,0.0,370.80000000000007,1
4,job157,3,378.2000000000003,5.8,0.8,372.40000000000026,1
2,job226,1,382.0,6.75,0.0,375.25,1
1,job201,2,382.8,7.5,0.0,375.3,10
4,job192,2,386.5000000000003,8.3,0.8,378.2000000000003,10
3,job209,2,385.80000000000007,7.5,0.0,378.30000000000007,1
2,job230,1,388.75,6.75,0.0,382.0,1
1,job214,2,390.3,7.5,0.0,382.8,10
0,job203,2,392.0,7.5,0.0,384.5,1
3,job216,2,393.30000000000007,7.5,0.0,385.80000000000007,1
4,job174,3,392.3000000000003,5.8,0.8,386.5000000000003,3
2,job189,1,395.5,6.75,0.0,388.75,3
4,job206,2,400.6000000000003,8.3,0.8,392.3000000000003,3
3,job218,2,400.80000000000007,7.5,0.0,393.30000000000007,1
2,job191,1,402.25,6.75,0.0,395.5,3
1,job228,2,404.5,7.5,0.0,397.0,10
0,job204,2,407.5,7.5,0.0,400.0,1
4,job211,2,408.1000000000003,7.5,0.0,400.6000000000003,3
3,job224,2,408.30000000000007,7.5,0.0,400.80000000000007,1
2,job238,1,409.0,6.75,0.0,402.25,1
4,job185,3,413.9000000000003,5.8,0.8,408.1000000000003,1
3,job225,2,415.80000000000007,7.5,0.0,408.30000000000007,1
2,job200,1,415.75,6.75,0.0,409.0,3
4,job215,2,422.20000000000033,8.3,0.8,413.9000000000003,3
2,job247,1,422.5,6.75,0.0,415.75,1
3,job229,2,423.30000000000007,7.5,0.0,415.80000000000007,1
1,job233,2,423.5,7.5,0.0,416.0,10
4,job190,3,428.00000000000034,5.8,0.8,422.20000000000033,1
2,job248,1,429.25,6.75,0.0,422.5,1
3,job232,2,430.80000000000007,7.5,0.0,423.30000000000007,1
4,job197,2,436.30000000000035,8.3,0.8,428.00000000000034,10
2,job252,1,436.0,6.75,0.0,429.25,1
1,job243,2,438.0,7.5,0.0,430.5,10
0,job231,2,438.0,7.5,0.0,430.5,1
3,job236,2,438.30000000000007,7.5,0.0,430.80000000000007,1
2,job202,1,442.75,6.75,0.0,436.0,3
4,job212,3,442.10000000000036,5.8,0.8,436.30000000000035,1
3,job249,2,445.80000000000007,7.5,0.0,438.30000000000007,1
0,job257,2,448.0,7.5,0.0,440.5,1
4,job239,2,450.4000000000004,8.3,0.8,442.10000000000036,3
2,job210,1,449.5,6.75,0.0,442.75,3
3,job223,2,453.30000000000007,7.5,0.0,445.80000000000007,3
0,job235,2,455.5,7.5,0.0,448.0,1
2,job240,2,457.625,8.125,0.625,449.5,3
4,job213,3,456.2000000000004,5.8,0.8,450.4000000000004,1
3,job256,2,460.80000000000007,7.5,0.0,453.30000000000007,1
4,job255,2,464.5000000000004,8.3,0.8,456.2000000000004,3
2,job220,1,465.0,7.375,0.625,457.625,3
3,job254,1,468.17500000000007,7.375,0.625,460.80000000000007,1
4,job234,3,470.3000000000004,5.8,0.8,464.5000000000004,1
2,job222,1,471.75,6.75,0.0,465.0,3
1,job132,3,470.0,5.0,0.0,465.0,10
3,job241,2,476.30000000000007,8.125,0.625,468.17500000000007,1
4,job253,2,478.6000000000004,8.3,0.8,470.3000000000004,3
2,job278,1,478.5,6.75,0.0,471.75,1
3,job269,2,483.80000000000007,7.5,0.0,476.30000000000007,1
0,job244,2,484.5,7.5,0.0,477.0,1
2,job282,1,485.25,6.75,0.0,478.5,1
4,job227,2,486.1000000000004,7.5,0.0,478.6000000000004,10
3,job272,2,491.30000000000007,7.5,0.0,483.80000000000007,1
0,job279,2,492.0,7.5,0.0,484.5,1
2,job286,1,492.0,6.75,0.0,485.25,1
1,job274,2,493.0,7.5,0.0,485.5,10
4,job250,3,491.90000000000043,5.8,0.8,486.1000000000004,1
3,job275,2,498.80000000000007,7.5,0.0,491.30000000000007,1
4,job283,2,500.20000000000044,8.3,0.8,491.90000000000043,3
2,job287,2,500.125,8.125,0.625,492.0,3
1,job277,2,500.5,7.5,0.0,493.0,10
3,job268,2,506.30000000000007,7.5,0.0,498.80000000000007,1
2,job294,1,507.5,7.375,0.625,500.125,1
4,job251,3,506.00000000000045,5.8,0.8,500.20000000000044,1
4,job262,2,514.3000000000004,8.3,0.8,506.00000000000045,10
3,job284,2,513.8000000000001,7.5,0.0,506.30000000000007,1
2,job295,1,514.25,6.75,0.0,507.5,1
0,job271,2,515.0,7.5,0.0,507.5,1
3,job293,2,521.3000000000001,7.5,0.0,513.8000000000001,1
2,job304,1,521.0,6.75,0.0,514.25,1
4,job258,3,520.1000000000004,5.8,0.8,514.3000000000004,1
1,job179,3,519.5,5.0,0.0,514.5,10
4,job270,2,528.4000000000003,8.3,0.8,520.1000000000004,3
2,job309,1,527.75,6.75,0.0,521.0,1
3,job259,2,528.8000000000001,7.5,0.0,521.3000000000001,3
1,job292,2,529.0,7.5,0.0,521.5,10
0,job280,2,530.5,7.5,0.0,523.0,1
2,job318,1,534.5,6.75,0.0,527.75,1
4,job260,3,534.2000000000003,5.8,0.8,528.4000000000003,1
3,job265,2,536.3000000000001,7.5,0.0,528.8000000000001,3
1,job298,2,536.5,7.5,0.0,529.0,10
4,job300,2,542.5000000000002,8.3,0.8,534.2000000000003,3
2,job324,1,541.25,6.75,0.0,534.5,1
3,job310,2,543.8000000000001,7.5,0.0,536.3000000000001,1
0,job296,2,545.5,7.5,0.0,538.0,1
1,job246,3,546.0,5.0,0.0,541.0,10
2,job325,1,548.0,6.75,0.0,541.25,1
4,job267,3,548.3000000000002,5.8,0.8,542.5000000000002,1
3,job311,2,551.3000000000001,7.5,0.0,543.8000000000001,1
0,job314,2,553.0,7.5,0.0,545.5,1
1,job303,2,553.5,7.5,0.0,546.0,10
2,job327,1,554.75,6.75,0.0,548.0,1
4,job285,3,553.3000000000002,5.0,0.0,548.3000000000002,3
3,job312,2,558.8000000000001,7.5,0.0,551.3000000000001,1
0,job316,2,560.5,7.5,0.0,553.0,1
4,job281,3,558.3000000000002,5.0,0.0,553.3000000000002,3
1,job306,2,561.0,7.5,0.0,553.5,10
2,job237,1,561.5,6.75,0.0,554.75,3
4,job289,2,566.6000000000001,8.3,0.8,558.3000000000002,10
3,job273,2,566.3000000000001,7.5,0.0,558.8000000000001,3
0,job297,2,568.0,7.5,0.0,560.5,1
1,job317,2,568.5,7.5,0.0,561.0,10
2,job344,1,568.25,6.75,0.0,561.5,1
3,job320,2,573.8000000000001,7.5,0.0,566.3000000000001,1
4,job315,2,574.1000000000001,7.5,0.0,566.6000000000001,10
0,job337,2,575.5,7.5,0.0,568.0,1
2,job349,1,575.0,6.75,0.0,568.25,1
1,job321,2,576.0,7.5,0.0,568.5,10
3,job329,2,581.3000000000001,7.5,0.0,573.8000000000001,1
4,job290,3,579.9000000000001,5.8,0.8,574.1000000000001,3
2,job353,1,581.75,6.75,0.0,575.0,1
0,job313,2,583.0,7.5,0.0,575.5,1
4,job326,2,588.2,8.3,0.8,579.9000000000001,10
3,job331,2,588.8000000000001,7.5,0.0,581.3000000000001,1
2,job358,1,588.5,6.75,0.0,581.75,1
0,job347,2,590.5,7.5,0.0,583.0,1
4,job305,3,594.0,5.8,0.8,588.2,1
2,job245,1,595.25,6.75,0.0,588.5,3
3,job340,2,596.3000000000001,7.5,0.0,588.8000000000001,1
0,job341,2,598.0,7.5,0.0,590.5,1
1,job342,2,599.0,7.5,0.0,591.5,10
4,job288,2,602.3,8.3,0.8,594.0,3
2,job261,1,602.0,6.75,0.0,595.25,3
3,job301,2,603.8000000000001,7.5,0.0,596.3000000000001,3
0,job334,2,605.5,7.5,0.0,598.0,1
1,job345,2,606.5,7.5,0.0,599.0,10
2,job263,1,608.75,6.75,0.0,602.0,3
4,job308,3,608.0999999999999,5.8,0.8,602.3,1
3,job348,2,611.3000000000001,7.5,0.0,603.8000000000001,1
0,job362,2,613.0,7.5,0.0,605.5,1
4,job307,2,616.3999999999999,8.3,0.8,608.0999999999999,3
2,job385,1,615.5,6.75,0.0,608.75,1
3,job338,2,618.8000000000001,7.5,0.0,611.3000000000001,3
0,job373,2,620.5,7.5,0.0,613.0,1
2,job388,1,622.25,6.75,0.0,615.5,1
4,job319,3,622.1999999999998,5.8,0.8,616.3999999999999,1
3,job370,2,626.3000000000001,7.5,0.0,618.8000000000001,1
0,job368,2,628.0,7.5,0.0,620.5,1
1,job346,2,628.0,7.5,0.0,620.5,10
4,job374,2,630.4999999999998,8.3,0.8,622.1999999999998,3
2,job322,1,629.0,6.75,0.0,622.25,3
3,job359,3,632.1,5.8,0.8,626.3000000000001,1
0,job380,2,635.5,7.5,0.0,628.0,1
1,job389,2,635.5,7.5,0.0,628.0,10
2,job398,1,635.75,6.75,0.0,629.0,1
4,job323,3,636.2999999999997,5.8,0.8,630.4999999999998,1
3,job366,2,640.4,8.3,0.8,632.1,3
0,job371,2,643.0,7.5,0.0,635.5,1
1,job350,2,643.0,7.5,0.0,635.5,10
2,job339,1,642.5,6.75,0.0,635.75,3
4,job376,2,644.5999999999997,8.3,0.8,636.2999999999997,3
3,job387,2,647.9,7.5,0.0,640.4,1
2,job361,1,649.25,6.75,0.0,642.5,3
0,job382,2,650.5,7.5,0.0,643.0,1
4,job384,3,650.3999999999996,5.8,0.8,644.5999999999997,1
3,job386,2,655.4,7.5,0.0,647.9,1
2,job375,1,656.0,6.75,0.0,649.25,3
4,job395,2,658.6999999999996,8.3,0.8,650.3999999999996,3
0,job378,2,658.0,7.5,0.0,650.5,1
1,job264,3,660.0,5.0,0.0,655.0,10
3,job391,2,662.9,7.5,0.0,655.4,1
2,job377,1,662.75,6.75,0.0,656.0,3
0,job405,2,665.5,7.5,0.0,658.0,1
4,job330,3,664.4999999999995,5.8,0.8,658.6999999999996,1
2,job415,1,669.5,6.75,0.0,662.75,1
3,job396,2,670.4,7.5,0.0,662.9,1
4,job399,2,672.7999999999995,8.3,0.8,664.4999999999995,3
0,job392,2,673.0,7.5,0.0,665.5,1
2,job421,1,676.25,6.75,0.0,669.5,1
3,job401,2,677.9,7.5,0.0,670.4,1
4,job333,3,678.5999999999995,5.8,0.8,672.7999999999995,1
0,job406,2,680.5,7.5,0.0,673.0,1
1,job266,3,678.0,5.0,0.0,673.0,10
2,job425,1,683.0,6.75,0.0,676.25,1
3,job409,2,685.4,7.5,0.0,677.9,1
4,job335,3,683.5999999999995,5.0,0.0,678.5999999999995,1
0,job414,2,688.0,7.5,0.0,680.5,1
1,job367,2,688.0,7.5,0.0,680.5,10
2,job390,1,689.75,6.75,0.0,683.0,3
4,job417,2,691.8999999999994,8.3,0.8,683.5999999999995,1
3,job410,2,692.9,7.5,0.0,685.4,1
0,job403,2,695.5,7.5,0.0,688.0,1
2,job180,1,696.5,6.75,0.0,689.75,10
4,job343,3,697.6999999999994,5.8,0.8,691.8999999999994,1
3,job363,1,700.275,7.375,0.625,692.9,3
0,job427,2,703.0,7.5,0.0,695.5,1
2,job205,1,703.25,6.75,0.0,696.5,10
1,job328,3,701.5,5.0,0.0,696.5,10
4,job422,2,705.9999999999993,8.3,0.8,697.6999999999994,1
3,job431,2,708.4,8.125,0.625,700.275,1
2,job219,1,710.0,6.75,0.0,703.25,10
4,job355,3,711.7999999999993,5.8,0.8,705.9999999999993,3
1,job393,2,713.5,7.5,0.0,706.0,10
0,job432,2,714.5,7.5,0.0,707.0,1
3,job429,2,715.9,7.5,0.0,708.4,1
2,job242,1,716.75,6.75,0.0,710.0,10
4,job336,2,720.0999999999992,8.3,0.8,711.7999999999993,3
1,job400,2,721.0,7.5,0.0,713.5,10
3,job419,3,721.6999999999999,5.8,0.8,715.9,1
2,job449,1,723.5,6.75,0.0,716.75,1
0,job437,2,724.5,7.5,0.0,717.0,1
4,job394,3,725.8999999999992,5.8,0.8,720.0999999999992,1
1,job416,2,728.5,7.5,0.0,721.0,10
3,job418,2,729.9999999999999,8.3,0.8,721.6999999999999,3
2,job452,1,730.25,6.75,0.0,723.5,1
0,job439,2,732.0,7.5,0.0,724.5,1
4,job446,2,734.1999999999991,8.3,0.8,725.8999999999992,3
1,job424,2,736.0,7.5,0.0,728.5,10
3,job448,2,737.4999999999999,7.5,0.0,729.9999999999999,1
2,job458,1,737.0,6.75,0.0,730.25,3
0,job445,2,739.5,7.5,0.0,732.0,1
4,job397,3,739.9999999999991,5.8,0.8,734.1999999999991,1
1,job441,2,743.5,7.5,0.0,736.0,10
2,job464,1,743.75,6.75,0.0,737.0,3
3,job453,2,744.9999999999999,7.5,0.0,737.4999999999999,1
0,job451,2,747.0,7.5,0.0,739.5,1
4,job456,2,748.299999999999,8.3,0.8,739.9999999999991,3
1,job434,2,751.0,7.5,0.0,743.5,10
2,job470,1,750.5,6.75,0.0,743.75,1
3,job443,2,752.4999999999999,7.5,0.0,744.9999999999999,3
0,job459,2,754.5,7.5,0.0,747.0,1
4,job404,3,754.099999999999,5.8,0.8,748.299999999999,1
2,job468,1,757.25,6.75,0.0,750.5,3
1,job447,2,759.5,7.5,0.0,752.0,10
3,job461,2,759.9999999999999,7.5,0.0,752.4999999999999,1
4,job465,2,762.399999999999,8.3,0.8,754.099999999999,3
0,job463,2,762.0,7.5,0.0,754.5,1
2,job276,1,764.0,6.75,0.0,757.25,10
1,job360,2,767.0,7.5,0.0,759.5,3
3,job473,2,767.4999999999999,7.5,0.0,759.9999999999999,1
0,job469,2,769.5,7.5,0.0,762.0,1
4,job408,3,768.1999999999989,5.8,0.8,762.399999999999,1
2,job485,1,770.75,6.75,0.0,764.0,1
3,job475,2,774.9999999999999,7.5,0.0,767.4999999999999,1
4,job411,3,773.1999999999989,5.0,0.0,768.1999999999989,1
0,job474,2,777.0,7.5,0.0,769.5,1
2,job488,1,777.5,6.75,0.0,770.75,1
1,job381,3,778.0,5.0,0.0,773.0,10
4,job433,2,781.4999999999989,8.3,0.8,773.1999999999989,3
3,job482,2,782.4999999999999,7.5,0.0,774.9999999999999,1
0,job454,2,784.5,7.5,0.0,777.0,1
2,job291,1,784.25,6.75,0.0,777.5,10
4,job413,3,787.2999999999988,5.8,0.8,781.4999999999989,1
1,job455,2,789.5,7.5,0.0,782.0,10
3,job489,2,789.9999999999999,7.5,0.0,782.4999999999999,1
2,job498,1,791.0,6.75,0.0,784.25,1
0,job492,2,792.0,7.5,0.0,784.5,1
4,job436,2,795.5999999999988,8.3,0.8,787.2999999999988,3
1,job383,3,794.5,5.0,0.0,789.5,10
3,job450,2,797.4999999999999,7.5,0.0,789.9999999999999,3
2,job499,1,797.75,6.75,0.0,791.0,1
0,job495,2,799.5,7.5,0.0,792.0,1
4,job365,3,801.3999999999987,5.8,0.8,795.5999999999988,3
1,job440,2,804.0,7.5,0.0,796.5,10
3,job491,2,804.9999999999999,7.5,0.0,797.4999999999999,1
2,job509,1,804.5,6.75,0.0,797.75,1
0,job500,2,807.0,7.5,0.0,799.5,1
4,job460,2,809.6999999999987,8.3,0.8,801.3999999999987,3
1,job481,2,811.5,7.5,0.0,804.0,3
2,job512,1,811.25,6.75,0.0,804.5,1
3,job471,1,812.3749999999999,7.375,0.625,804.9999999999999,1
0,job504,2,814.5,7.5,0.0,807.0,1
4,job430,3,815.4999999999986,5.8,0.8,809.6999999999987,1
2,job506,1,818.0,6.75,0.0,811.25,3
1,job467,2,819.0,7.5,0.0,811.5,10
3,job497,2,820.4999999999999,8.125,0.625,812.3749999999999,1
0,job435,3,820.3,5.8,0.8,814.5,1
4,job483,2,823.7999999999986,8.3,0.8,815.4999999999986,3
2,job515,1,824.75,6.75,0.0,818.0,1
1,job486,2,826.5,7.5,0.0,819.0,10
0,job511,2,827.8,7.5,0.0,820.3,1
3,job493,2,827.9999999999999,7.5,0.0,820.4999999999999,3
4,job490,3,829.5999999999985,5.8,0.8,823.7999999999986,1
2,job521,1,831.5,6.75,0.0,824.75,1
1,job501,2,834.0,7.5,0.0,826.5,10
3,job354,2,835.4999999999999,7.5,0.0,827.9999999999999,10
4,job510,2,837.8999999999985,8.3,0.8,829.5999999999985,3
2,job507,1,838.25,6.75,0.0,831.5,3
1,job516,2,841.5,7.5,0.0,834.0,10
3,job502,2,842.9999999999999,7.5,0.0,835.4999999999999,3
4,job438,3,843.6999999999985,5.8,0.8,837.8999999999985,1
2,job513,1,845.0,6.75,0.0,838.25,3
1,job402,3,847.3,5.8,0.8,841.5,10
3,job503,2,850.4999999999999,7.5,0.0,842.9999999999999,3
4,job517,2,851.9999999999984,8.3,0.8,843.6999999999985,3
2,job533,1,851.75,6.75,0.0,845.0,1
0,job527,2,854.5,7.5,0.0,847.0,1
1,job480,2,855.5999999999999,8.3,0.8,847.3,10
3,job357,1,857.8749999999999,7.375,0.625,850.4999999999999,10
2,job514,1,858.5,6.75,0.0,851.75,3
4,job444,3,857.7999999999984,5.8,0.8,851.9999999999984,1
0,job532,2,862.0,7.5,0.0,854.5,1
1,job519,2,863.0999999999999,7.5,0.0,855.5999999999999,10
4,job466,3,862.7999999999984,5.0,0.0,857.7999999999984,1
3,job524,2,865.9999999999999,8.125,0.625,857.8749999999999,1
2,job299,1,865.25,6.75,0.0,858.5,10
4,job479,3,867.7999999999984,5.0,0.0,862.7999999999984,3
1,job407,3,868.8999999999999,5.8,0.8,863.0999999999999,10
0,job535,2,871.0,7.5,0.0,863.5,1
2,job543,1,872.0,6.75,0.0,865.25,3
