Workcenter,Machine,Job,Type,Priority
5,1,job27102,3,3
1,1,job27052,1,1
3,3,job27283,2,1
3,2,job27371,1,10
1,1,job27322,1,3
2,0,job27273,1,3
3,1,job27063,2,10
3,2,job27381,1,1
1,0,job27012,2,3
5,0,job26184,1,3
2,0,job27053,1,1
3,1,job27163,2,10
4,2,job27391,2,3
3,0,job27313,2,1
1,2,job27042,2,3
4,2,job27401,2,3
1,1,job27342,1,1
3,2,job27411,1,1
5,1,job27202,3,3
2,0,job27323,1,3
3,3,job27421,1,3
4,1,job27431,2,10
4,0,job26674,3,3
3,2,job27451,1,3
3,4,job27013,2,3
4,2,job27441,2,3
1,0,job27362,2,3
3,2,job27461,1,3
1,3,job27123,3,1
3,1,job27193,2,10
4,2,job27471,2,3
2,0,job27343,1,1
5,0,job26204,1,3
1,2,job27432,2,10
1,3,job27133,3,1
1,0,job27392,2,3
3,4,job26675,3,3
1,1,job27382,1,1
4,2,job27481,2,3
3,0,job27153,2,1
3,3,job27363,2,3
1,3,job27223,3,1
2,0,job26913,1,1
3,4,job27043,2,3
4,1,job27491,2,1
4,2,job27501,2,1
3,3,job27511,1,1
5,1,job27242,3,3
1,2,job27402,2,3
1,0,job27103,3,3
2,0,job27383,1,1
4,1,job27521,2,1
4,2,job27531,2,1
1,0,job27492,2,1
2,0,job27541,3,1
3,4,job27393,2,3
5,0,job26484,1,1
1,2,job27203,3,3
1,1,job27412,1,1
3,1,job27213,2,10
1,0,job27502,2,1
3,0,job27551,1,1
3,3,job27561,1,1
5,0,job26504,1,1
1,2,job27243,3,3
1,1,job27522,2,1
4,2,job27571,2,1
2,0,job27413,1,1
4,0,job26754,3,1
1,3,job27532,2,1
1,2,job26853,3,10
3,4,job27403,2,3
1,1,job27452,1,3
5,1,job27542,3,1
1,2,job26883,3,10
1,0,job27572,2,1
3,2,job27581,1,3
4,0,job27104,3,3
1,1,job27552,1,1
3,3,job27523,2,1
3,4,job26755,3,1
1,1,job27252,1,1
3,0,job27233,2,1
3,2,job27591,1,10
1,3,job27543,3,1
5,0,job26284,1,3
1,0,job27442,2,3
1,2,job27333,3,10
2,0,job27453,1,3
1,1,job27462,1,3
3,0,job27601,1,1
5,1,job26604,1,1
3,2,job27611,1,10
3,4,job27105,3,3
3,0,job27493,2,1
4,2,job27204,3,3
1,0,job27472,2,3
4,1,job27621,2,10
5,0,job26334,1,3
2,0,job27553,1,1
3,2,job27631,1,3
4,1,job27641,2,10
5,0,job26364,1,3
4,0,job26684,3,3
3,3,job27503,2,1
1,2,job27622,2,10
2,0,job27463,1,3
3,1,job27433,2,10
1,1,job27582,1,3
5,1,job26694,1,1
3,4,job27205,3,3
4,1,job27651,2,10
3,2,job27671,1,3
4,2,job27661,2,3
1,2,job27642,2,10
5,1,job26804,1,1
2,0,job27253,1,1
3,1,job26685,3,3
1,1,job27602,1,1
3,3,job27573,2,1
3,0,job27293,2,1
1,3,job27482,2,3
5,1,job26814,1,1
1,1,job27632,1,3
1,0,job27652,2,10
2,0,job27583,1,3
2,1,job27681,3,10
5,0,job26574,1,3
1,3,job27662,2,3
2,0,job27691,3,1
3,1,job27443,2,3
4,2,job27244,3,3
2,0,job27701,3,1
5,1,job26844,1,1
2,0,job27633,1,3
3,2,job27711,1,10
3,3,job27721,1,10
3,2,job27731,1,10
5,1,job27682,3,10
1,1,job27672,1,3
4,0,job26764,3,3
3,0,job27473,2,3
3,4,job27245,3,3
4,2,job27741,2,1
2,0,job27603,1,1
3,1,job27623,2,10
5,1,job27692,3,1
2,0,job27751,3,1
4,1,job27761,2,1
4,2,job27781,2,1
1,0,job27742,2,1
4,2,job27771,2,1
2,0,job27673,1,3
3,4,job26765,3,3
3,1,job27653,2,10
4,2,job27791,2,3
5,0,job26654,1,3
2,0,job27801,3,3
3,0,job27533,2,1
1,2,job21722,1,10
1,3,job27782,2,1
1,0,job27762,2,1
4,2,job27811,2,1
3,3,job27743,2,1
5,1,job27702,3,1
2,0,job27821,3,3
4,1,job26854,3,10
2,0,job27831,3,3
1,0,job27772,2,1
1,1,job27512,1,1
1,2,job22002,1,10
5,1,job26914,1,1
1,3,job27812,2,1
3,0,job27763,2,1
4,0,job27124,3,1
2,1,job21723,1,10
3,2,job27841,1,3
3,1,job26855,3,10
2,1,job27851,3,10
4,2,job27861,2,1
2,0,job27513,1,1
5,0,job21724,1,10
2,0,job27871,3,1
1,0,job27792,2,3
5,1,job27752,3,1
1,2,job22122,1,10
2,1,job22003,1,10
1,1,job27562,1,1
3,3,job27773,2,1
3,4,job27125,3,1
3,4,job27483,2,3
2,0,job27881,3,3
5,1,job27852,3,10
1,3,job27862,2,1
5,1,job27054,1,1
2,0,job27563,1,1
5,0,job22004,1,10
3,3,job27793,2,3
1,1,job27842,1,3
4,2,job27891,2,1
5,1,job27872,3,1
3,2,job27901,1,1
4,1,job26884,3,10
2,0,job27843,1,3
4,0,job27134,3,1
1,3,job27892,2,1
5,0,job26794,1,3
2,0,job27911,3,1
1,2,job22172,1,10
4,2,job27921,2,1
4,2,job27931,2,1
2,1,job22123,1,10
3,1,job26885,3,10
3,2,job27941,1,1
1,3,job27693,3,1
3,4,job27135,3,1
3,4,job27663,2,3
3,3,job27951,1,3
5,1,job27802,3,3
1,0,job27922,2,1
4,2,job27961,2,1
5,0,job22124,1,10
1,3,job27703,3,1
2,1,job22173,1,10
4,2,job27971,2,1
4,1,job27981,2,3
4,2,job27991,2,3
1,1,job27902,1,1
5,1,job27254,1,1
1,3,job27753,3,1
1,0,job27932,2,1
5,0,job22174,1,10
3,0,job27923,2,1
1,0,job27982,2,3
2,0,job27903,1,1
4,2,job28001,2,1
1,2,job27962,2,1
4,2,job28011,2,1
5,1,job27912,3,1
3,3,job28021,1,1
4,0,job27224,3,1
1,1,job27942,1,1
3,0,job27933,2,1
4,2,job28031,2,1
4,1,job28041,2,3
1,0,job27972,2,1
4,0,job27334,3,10
3,2,job28051,1,1
5,1,job27264,1,1
1,2,job27422,1,3
2,0,job27943,1,1
3,4,job27225,3,1
1,2,job28042,2,3
3,0,job27783,2,1
4,1,job28061,2,3
1,0,job28002,2,1
3,3,job27983,2,3
1,3,job27873,3,1
1,2,job22402,1,10
4,1,job28071,2,10
3,3,job27963,2,1
4,2,job28081,2,3
5,1,job27822,3,3
1,0,job28062,2,3
2,0,job28091,3,1
1,1,job28012,2,1
3,4,job27335,3,10
4,1,job28101,2,10
1,1,job28022,1,1
3,0,job27973,2,1
5,0,job26894,1,3
2,1,job22403,1,10
1,2,job28072,2,10
4,2,job28111,2,3
1,0,job28032,2,1
4,2,job28121,2,1
1,1,job28052,1,1
5,0,job22404,1,10
3,3,job28013,2,1
4,0,job27544,3,1
3,4,job28003,2,1
4,2,job28131,2,1
5,1,job28092,3,1
1,2,job28102,2,10
4,1,job28141,2,3
4,0,job28151,2,1
4,2,job28161,2,1
1,0,job27992,2,3
3,2,job28171,1,10
3,4,job28043,2,3
4,2,job28181,2,1
3,2,job28191,1,1
1,3,job27913,3,1
2,0,job28053,1,1
3,4,job27545,3,1
5,0,job26954,1,3
1,0,job28142,2,3
3,0,job27813,2,1
3,3,job28033,2,1
1,3,job28122,2,1
1,3,job28093,3,1
2,1,job27423,1,3
1,2,job22652,1,10
3,2,job28201,1,3
3,2,job28211,1,1
4,1,job28221,2,10
2,0,job28023,1,1
1,1,job28152,2,1
1,2,job27803,3,3
1,1,job28132,2,1
5,1,job27424,1,3
5,1,job27832,3,3
3,4,job27993,2,3
4,1,job28231,2,3
4,2,job28241,2,3
1,0,job28222,2,10
1,2,job27823,3,3
1,1,job28192,1,1
3,1,job27643,2,10
1,0,job28162,2,1
3,2,job28261,1,10
3,0,job28153,2,1
5,1,job27344,1,1
3,3,job28251,1,1
1,2,job28232,2,3
4,0,job27694,3,1
3,4,job28063,2,3
4,1,job28271,2,3
1,0,job28182,2,1
2,1,job22653,1,10
3,2,job28281,1,3
2,0,job28193,1,1
4,2,job28291,2,1
5,1,job27882,3,3
1,1,job28212,1,1
5,0,job22654,1,10
1,2,job28272,2,3
3,4,job27695,3,1
1,0,job28082,2,3
3,0,job28163,2,1
3,0,job27863,2,1
5,1,job27384,1,1
3,3,job28133,2,1
3,2,job28301,1,1
1,3,job28292,2,1
5,1,job27414,1,1
1,1,job28202,1,3
3,0,job28183,2,1
4,0,job27804,3,3
2,0,job28213,1,1
4,2,job28311,2,1
3,2,job28321,1,3
5,0,job27094,1,3
1,0,job28112,2,3
2,0,job28331,3,1
3,2,job28341,1,10
5,1,job27514,1,1
2,0,job28203,1,3
3,4,job28083,2,3
4,0,job27704,3,1
2,0,job28351,3,1
4,1,job28361,2,10
1,3,job28312,2,1
3,4,job27805,3,3
1,1,job28302,1,1
2,1,job28371,3,10
3,3,job28233,2,3
3,3,job28381,1,1
3,2,job28401,1,3
4,2,job28391,2,1
1,2,job28362,2,10
3,3,job28411,1,1
5,1,job28332,3,1
1,0,job28242,2,3
3,1,job28113,2,3
4,2,job28421,2,1
3,0,job27893,2,1
4,2,job28431,2,3
2,0,job28303,1,1
3,4,job27705,3,1
5,1,job28372,3,10
3,2,job28441,1,3
3,3,job28451,1,1
5,1,job27554,1,1
1,1,job28282,1,3
1,3,job28392,2,1
3,2,job28461,1,3
3,1,job28143,2,3
4,2,job28471,2,1
4,0,job27824,3,3
1,0,job28422,2,1
2,0,job28283,1,3
2,0,job28481,3,1
5,1,job28352,3,1
3,1,job28243,2,3
4,0,job27754,3,1
1,1,job28322,1,3
1,3,job28472,2,1
3,4,job27825,3,3
5,0,job27564,1,1
3,4,job28273,2,3
1,1,job28252,1,1
2,0,job28323,1,3
1,0,job28432,2,3
3,0,job28423,2,1
3,0,job28123,2,1
3,1,job27755,3,1
1,1,job28402,1,3
5,1,job28482,3,1
3,1,job28073,2,10
2,0,job28253,1,1
3,2,job28491,1,3
2,0,job28501,3,1
3,3,job28511,1,1
4,2,job28521,2,1
1,1,job28382,1,1
3,1,job28223,2,10
4,2,job28531,2,1
5,0,job27274,1,3
3,3,job28541,1,1
2,0,job28403,1,3
3,1,job28103,2,10
1,2,job28522,2,1
1,1,job28442,1,3
3,4,job28433,2,3
2,0,job28383,1,1
4,0,job27874,3,1
5,1,job28502,3,1
1,3,job27833,3,3
1,2,job27952,1,3
1,3,job28532,2,1
3,1,job28363,2,10
1,2,job27883,3,3
2,0,job28443,1,3
5,0,job27604,1,1
3,2,job28551,1,3
1,1,job28462,1,3
3,4,job27875,3,1
1,0,job28333,3,1
2,0,job27953,1,3
3,0,job28293,2,1
4,2,job28561,2,1
5,0,job27324,1,3
2,0,job28571,3,3
1,1,job28412,1,1
1,3,job28353,3,1
2,0,job28463,1,3
5,0,job27454,1,3
1,0,job28562,2,1
3,2,job28581,1,3
3,3,job28591,1,1
1,2,job28483,3,1
3,2,job28601,1,10
1,1,job28492,1,3
3,2,job28611,1,3
2,0,job28413,1,1
1,3,job28503,3,1
2,1,job28621,3,10
5,1,job28572,3,3
1,1,job28452,1,1
4,2,job28334,3,1
1,2,job27683,3,10
4,1,job28631,2,3
4,2,job28641,2,1
4,0,job27834,3,3
4,2,job27884,3,3
2,0,job28493,1,3
5,1,job28622,3,10
5,0,job27464,1,3
1,0,job28573,3,3
1,1,job28552,1,3
1,0,job28632,2,3
3,0,job28563,2,1
3,4,job28335,3,1
2,0,job28453,1,1
5,0,job27584,1,3
1,2,job27853,3,10
3,0,job28313,2,1
3,4,job27835,3,3
1,1,job28512,1,1
3,3,job28523,2,1
3,3,job28651,1,1
5,1,job27904,1,1
1,2,job28373,3,10
4,2,job28661,2,3
2,0,job28553,1,3
1,3,job28642,2,1
5,0,job27634,1,3
1,1,job28582,1,3
3,2,job28671,1,10
3,2,job28681,1,10
4,2,job28691,2,3
2,0,job28513,1,1
3,3,job28701,1,3
5,1,job27944,1,1
1,1,job28542,1,1
4,2,job28574,3,3
4,1,job28711,2,10
3,4,job27885,3,3
5,0,job27674,1,3
4,0,job27914,3,1
2,0,job28583,1,3
4,2,job28484,3,1
1,1,job28612,1,3
1,2,job28712,2,10
5,1,job28024,1,1
3,3,job28633,2,3
3,2,job28721,1,3
1,0,job28662,2,3
2,0,job28543,1,1
5,1,job28054,1,1
3,4,job27915,3,1
3,0,job28393,2,1
5,1,job27844,1,3
1,2,job22892,1,10
2,1,job28741,3,10
3,2,job28731,1,10
2,0,job28613,1,3
3,3,job28663,2,3
5,1,job28194,1,1
3,0,job28485,3,1
4,2,job28751,2,1
2,0,job28761,3,1
3,0,job28771,1,1
4,1,job27684,3,10
2,1,job28781,3,10
4,2,job28791,2,3
5,1,job28214,1,1
5,1,job28742,3,10
3,2,job28801,1,10
1,0,job28692,2,3
1,1,job28722,1,3
2,1,job22893,1,10
3,1,job27685,3,10
4,0,job28094,3,1
5,1,job28782,3,10
5,1,job28762,3,1
1,3,job28752,2,1
5,0,job22894,1,10
2,0,job28723,1,3
3,4,job28693,2,3
1,1,job28592,1,1
3,4,job28095,3,1
5,1,job28254,1,1
3,0,job28473,2,1
4,1,job28811,2,10
1,2,job22992,1,10
5,1,job27954,1,3
3,4,job28575,3,3
2,0,job28593,1,1
3,2,job28821,1,10
3,3,job28831,1,1
4,1,job27854,3,10
1,2,job28812,2,10
4,2,job28841,2,1
5,1,job28304,1,1
1,1,job28772,1,1
1,1,job28652,1,1
1,3,job28792,2,3
1,2,job23052,1,10
4,1,job28851,2,10
5,1,job28384,1,1
2,1,job22993,1,10
2,0,job28773,1,1
3,1,job27855,3,10
4,2,job28354,3,1
5,1,job28414,1,1
1,3,job28842,2,1
5,0,job22994,1,10
4,2,job28861,2,3
2,1,job23053,1,10
5,1,job28454,1,1
1,2,job28852,2,10
2,0,job28653,1,1
1,1,job28832,1,1
2,1,job28871,3,10
1,2,job24072,1,10
5,1,job28204,1,3
5,0,job23054,1,10
3,4,job28355,3,1
3,0,job28533,2,1
4,2,job28881,2,3
4,2,job28891,2,3
2,0,job28833,1,1
5,1,job28514,1,1
4,2,job28901,2,1
5,1,job28872,3,10
1,3,job28862,2,3
5,1,job28544,1,1
1,2,job24092,1,10
4,0,job28374,3,10
5,1,job28284,1,3
1,3,job28902,2,1
2,1,job28911,3,10
5,1,job28594,1,1
4,2,job28504,3,1
3,3,job28921,1,3
4,1,job28931,2,10
1,0,job28882,2,3
3,3,job28941,1,3
2,1,job24073,1,10
3,2,job28951,1,3
3,4,job28375,3,10
5,1,job28324,1,3
1,2,job24792,1,10
5,1,job28912,3,10
5,1,job28404,1,3
1,0,job28932,2,10
2,0,job28961,3,3
3,4,job28643,2,1
2,1,job24093,1,10
5,0,job24074,1,10
2,1,job28971,3,10
3,3,job28883,2,3
3,4,job28505,3,1
5,1,job28654,1,1
3,3,job28981,1,1
5,0,job24094,1,10
1,1,job28952,1,3
2,1,job24793,1,10
4,2,job28991,2,1
1,1,job28702,1,3
3,0,job28753,2,1
1,3,job28892,2,3
3,1,job28933,2,10
5,1,job28962,3,3
5,1,job28972,3,10
2,0,job28953,1,3
4,2,job29001,2,1
4,1,job29011,2,10
1,3,job28992,2,1
3,1,job28713,2,10
5,0,job24794,1,10
3,4,job28793,2,3
4,1,job29021,2,10
5,0,job28444,1,3
1,2,job25052,1,10
2,0,job28703,1,3
3,2,job29031,1,1
1,1,job28982,1,1
1,2,job29012,2,10
5,0,job28464,1,3
1,3,job29002,2,1
4,2,job29041,2,3
4,2,job29051,2,1
3,1,job28813,2,10
4,2,job29061,2,1
3,0,job28843,2,1
5,1,job28494,1,3
1,2,job29022,2,10
2,0,job28983,1,1
1,2,job25172,1,10
4,1,job29071,2,10
1,3,job29042,2,3
5,1,job28774,1,1
2,1,job25053,1,10
3,3,job28903,2,1
5,1,job28554,1,3
3,2,job29081,1,10
1,0,job29072,2,10
1,3,job29052,2,1
5,0,job25054,1,10
5,1,job28834,1,1
2,1,job25173,1,10
1,1,job29032,1,1
1,3,job29062,2,1
3,4,job28863,2,3
5,1,job28584,1,3
5,0,job25174,1,10
3,2,job29091,1,3
3,1,job29073,2,10
4,2,job29101,2,3
1,1,job28922,1,3
5,1,job28614,1,3
2,1,job29111,3,3
2,0,job29033,1,1
3,1,job28853,2,10
3,3,job29121,1,1
2,0,job29131,3,1
3,4,job28893,2,3
5,1,job28704,1,3
1,2,job25412,1,10
1,3,job29102,2,3
2,0,job28923,1,3
