Workcenter,Machine_Number,Bid,Job_Name,Time,PT,PS,RDue,RP,CR,Pool,Setup,
1,0,-5.35543747,job13811,1149.4,-1.902016169,-0.176535185,3.017635559,-1.575473439,-2.466911235,-0.499624725,-1.752512275,3.999999999
1,1,-6.421079071,job13811,1149.4,-0.76592567,-0.13810368,0.297121984,-0.813272046,1.704895013,-0.499814923,-6.205979749,6
3,0,-1.945232362,job13724,1149.4,-3.390931339,0.091251825,1.145796458,2.841110874,0.282020441,-0.197166788,-2.717313833,3
3,0,-3.751413497,job13487,1149.4,-3.390931339,0.159690693,0.944999252,1.183796197,0.26551232,-0.197166788,-2.717313833,3
3,1,1.148103879,job13724,1149.4,0.03156924,-0.479022633,-0.391905398,1.457023255,1.176949113,-0.646509698,0,9
3,1,-0.055900146,job13487,1149.4,0.03156924,-0.838289608,-0.317819273,0.607093023,1.10805617,-0.646509698,0,9
3,0,-3.751575909,job13487,1149.5,-3.390931339,0.159690693,0.944999252,1.183796197,0.265349908,-0.197166788,-2.717313833,3
3,1,-0.123704683,job13487,1149.5,0.03156924,-0.838289608,-0.313111608,0.607093023,1.107378379,-0.718344109,0,10
4,0,3.101763132,job13673,1149.5,-1.31252726,0.422437079,-0.410757573,3.095251919,0.351824267,0,0.9555347,0
4,1,-0.890415958,job13673,1149.5,0.545659328,0.700011893,2.088424915,0.970529351,-1.831251754,-0.065624304,-3.298165386,1
1,0,-7.213218835,job13596,1149.6,-3.260599148,-1.059211111,2.68645887,-0.750225447,-2.452598816,-0.624530907,-1.752512275,4.999999998
1,1,-1.068622181,job13596,1149.6,-1.313015435,-0.82862208,0.265099032,-0.387272403,1.695003628,-0.499814923,0,6
4,0,-0.374251926,job13548,1149.8,-3.062563606,1.126498877,-0.356125071,0.698927853,0.342246499,-0.078771178,0.9555347,1
4,1,0.032696068,job13548,1149.8,1.273205099,1.86669838,1.818829784,0.219151789,-1.781399294,-0.065624304,-3.298165386,1
2,0,5.099238187,job13555,1149.9,0.204187533,2.607809078,5.210456773,-0.396787649,0.635038374,-0.399571763,-2.761894158,7
2,0,4.353489149,job13772,1149.9,0.408375066,1.043123631,6.180063739,-0.770234848,0.653627481,-0.399571763,-2.761894158,7
2,1,3.488307327,job13555,1149.9,1.324934268,0.136727401,3.157444994,0.804941016,2.641713672,-0.095937354,-4.481516671,1
2,1,6.134286369,job13772,1149.9,2.649868536,0.05469096,3.725605321,1.562532561,2.719043014,-0.095937354,-4.481516671,1
3,0,-2.240802068,job13567,1149.9,-1.937675051,0.159690693,1.039703389,1.065416578,0.28082068,-0.131444525,-2.717313833,2
3,1,-3.202714563,job13567,1149.9,0.018039566,-0.838289608,-0.343345976,0.546383721,1.17194218,-0.718344109,-3.039100336,10
1,0,-3.601193352,job13821,1150.1,-1.902016169,-0.176535185,3.01964764,-1.575473439,-2.467191474,-0.499624725,0,3.999999999
1,1,-6.421767672,job13821,1150.1,-0.76592567,-0.13810368,0.296239709,-0.813272046,1.705088688,-0.499814923,-6.205979749,6
1,0,-3.245620555,job13616,1150.2,-1.086866383,-1.059211111,2.566231581,-0.625187873,-2.416055862,-0.624530907,0,4.999999998
1,1,-6.373328478,job13616,1150.2,-0.437671812,-0.82862208,0.251738483,-0.322727003,1.669748605,-0.499814923,-6.205979749,6
4,0,2.941264522,job13733,1150.3,-0.875018173,0.422437079,-0.412266105,2.496170903,0.354406119,0,0.9555347,0
4,1,-1.343711882,job13733,1150.3,0.363772885,0.700011893,2.083922714,0.78268496,-1.84469034,-0.131248608,-3.298165386,2
2,0,5.684667037,job13715,1150.5,0.204187533,2.607809078,5.82030801,-0.443468549,0.657296886,-0.399571763,-2.761894158,7
2,1,8.501958095,job13715,1150.5,1.324934268,0.136727401,3.502286347,0.89963996,2.734307472,-0.095937354,0,1
3,0,1.770437902,job13674,1150.5,-2.906512576,0.091251825,1.123639683,3.314629352,0.278874143,-0.131444525,0,2
3,1,-1.722893005,job13674,1150.5,0.027059348,-0.479022633,-0.377164482,1.699860465,1.163818742,-0.718344109,-3.039100336,10
2,0,4.32012994,job13782,1150.6,0.408375066,1.043123631,6.029799261,-0.653532598,0.653830501,-0.399571763,-2.761894158,7
2,1,5.683113247,job13782,1150.6,2.649868536,0.05469096,3.606272366,1.325785204,2.719887559,-0.191874708,-4.481516671,2
1,0,-6.252720585,job13506,1150.8,-2.173732765,-1.059211111,2.400079568,-0.700210417,-2.342602677,-0.624530907,-1.752512275,4.999999998
1,0,-3.734163307,job13831,1150.8,-1.902016169,-0.176535185,3.011591172,-1.575473439,-2.467198778,-0.624530907,0,4.999999998
1,1,-6.916582173,job13506,1150.8,-0.875343623,-0.82862208,0.235647714,-0.361454243,1.618984731,-0.499814923,-6.205979749,6
1,1,-6.419931119,job13831,1150.8,-0.76592567,-0.13810368,0.298071214,-0.813272046,1.705093736,-0.499814923,-6.205979749,6
1,0,-6.266620864,job13506,1150.9,-2.173732765,-1.059211111,2.385162559,-0.700210417,-2.341585948,-0.624530907,-1.752512275,4.999999998
1,1,-6.833982352,job13506,1150.9,-0.875343623,-0.82862208,0.235647714,-0.361454243,1.618282064,-0.416512435,-6.205979749,5
2,0,6.939303362,job13752,1150.9,0.272250044,1.043123631,5.991593652,-0.676873048,0.651699165,-0.342490082,0,6
2,1,9.167088219,job13752,1150.9,1.766579024,0.05469096,3.549474262,1.373134675,2.711021359,-0.287812062,0,3
3,0,-0.634229013,job13734,1150.9,-1.937675051,0.091251825,1.122850605,2.722731254,0.281092974,-0.197166788,-2.717313833,3
3,0,-1.479525779,job13577,1150.9,-1.211046907,0.159690693,0.972873592,1.242986007,0.270451456,-0.197166788,-2.717313833,3
3,1,-2.029996599,job13734,1150.9,0.018039566,-0.479022633,-0.380961579,1.396313953,1.173078539,-0.718344109,-3.039100336,10
3,1,-3.143969173,job13577,1150.9,0.011274729,-0.838289608,-0.325626069,0.637447674,1.128668547,-0.718344109,-3.039100336,10
3,0,-1.553125445,job13577,1151,-1.211046907,0.159690693,0.965150867,1.242986007,0.270296778,-0.26288905,-2.717313833,4
3,0,1.638163623,job13694,1151,-2.906512576,0.091251825,1.122105544,3.314629352,0.279578528,-0.26288905,0,4
3,1,-3.073151934,job13577,1151,0.011274729,-0.838289608,-0.325997727,0.637447674,1.128023032,-0.646509698,-3.039100336,9
3,1,-1.654862234,job13694,1151,0.027059348,-0.479022633,-0.383907715,1.699860465,1.166758335,-0.646509698,-3.039100336,9
4,0,1.985283543,job13743,1151,-0.875018173,0.422437079,-0.412738724,2.496170903,0.354432459,0,0,0
4,0,1.015462103,job13408,1151,-1.31252726,1.126498877,-0.316421633,0.299540508,0.26283691,0,0.9555347,0
4,1,2.099018353,job13743,1151,0.363772885,0.700011893,2.097376051,0.78268496,-1.844827437,0,0,0
4,1,-0.557314868,job13408,1151,0.545659328,1.86669838,1.602641543,0.093922195,-1.368070929,0,-3.298165386,0
3,0,-1.630082817,job13577,1151.1,-1.211046907,0.159690693,0.954070435,1.242986007,0.2701421,-0.328611313,-2.717313833,5
3,1,-3.073797449,job13577,1151.1,0.011274729,-0.838289608,-0.325997727,0.637447674,1.127377517,-0.646509698,-3.039100336,9
4,0,1.01513621,job13408,1151.1,-1.31252726,1.126498877,-0.316063877,0.299540508,0.262153261,0,0.9555347,0
4,1,-0.627343791,job13408,1151.1,0.545659328,1.86669838,1.594678522,0.093922195,-1.364512526,-0.065624304,-3.298165386,1
1,0,-7.726364909,job13626,1151.4,-3.532315743,-1.059211111,2.584509961,-0.800240477,-2.417158176,-0.749437088,-1.752512275,5.999999998
1,1,-7.358129258,job13626,1151.4,-1.422433388,-0.82862208,0.257998538,-0.413090563,1.670510419,-0.416512435,-6.205979749,5
2,0,4.47008896,job13792,1151.5,0.408375066,1.043123631,6.0658973,-0.653532598,0.653528121,-0.285408402,-2.761894158,5
2,1,5.548676336,job13792,1151.5,2.649868536,0.05469096,3.569030684,1.325785204,2.718629684,-0.287812062,-4.481516671,3
2,0,5.893352483,job13645,1151.6,0.476437577,2.607809078,5.721342356,-0.513489899,0.648555931,-0.285408402,-2.761894158,5
2,1,5.435329857,job13645,1151.6,3.091513292,0.136727401,3.332721146,1.041688374,2.69794573,-0.383749416,-4.481516671,4
1,0,-3.744771879,job13841,1151.7,-1.902016169,-0.176535185,3.000626653,-1.575473439,-2.466842831,-0.624530907,0,4.999999998
1,1,-6.421122353,job13841,1151.7,-0.76592567,-0.13810368,0.297125976,-0.813272046,1.70484774,-0.499814923,-6.205979749,6
1,0,-6.403251614,job13516,1152,-2.173732765,-1.059211111,2.369919096,-0.700210417,-2.338067053,-0.749437088,-1.752512275,5.999999998
1,1,-6.92083776,job13516,1152,-0.875343623,-0.82862208,0.234526719,-0.361454243,1.615850138,-0.499814923,-6.205979749,6
2,0,4.450312978,job13802,1152.1,0.408375066,1.043123631,6.045731002,-0.653532598,0.653918437,-0.285408402,-2.761894158,5
2,0,6.950993632,job13762,1152.1,0.136125022,1.043123631,6.174267288,-0.770234848,0.65312094,-0.285408402,0,5
2,1,5.543696935,job13802,1152.1,2.649868536,0.05469096,3.562427598,1.325785204,2.720253369,-0.287812062,-4.481516671,3
2,1,4.085866111,job13762,1152.1,0.883289512,0.05469096,3.63774597,1.562532561,2.71693584,-0.287812062,-4.481516671,3
4,0,1.739038447,job13773,1152.1,-1.31252726,0.422437079,-0.422255023,2.695864575,0.355519076,0,0,0
4,1,-0.964794517,job13773,1152.1,0.545659328,0.700011893,2.158507498,0.845299757,-1.850483302,-0.065624304,-3.298165386,1
4,0,0.062706422,job13428,1152.2,-1.31252726,1.126498877,-0.316470402,0.299540508,0.265664699,0,0,0
4,1,-0.615968457,job13428,1152.2,0.545659328,1.86669838,1.624330953,0.093922195,-1.382789623,-0.065624304,-3.298165386,1
4,0,0.30088722,job13498,1152.3,-2.187545433,1.126498877,-0.345311693,0.499234181,0.331247766,-0.078771178,0.9555347,1
4,1,-0.304310374,job13498,1152.3,0.909432213,1.86669838,1.785338116,0.156536992,-1.724150689,0,-3.298165386,0
4,0,2.950438779,job13703,1152.5,-1.31252726,0.422437079,-0.404211056,3.095251919,0.351495752,-0.157542355,0.9555347,2
4,1,-0.806479744,job13703,1152.5,0.545659328,0.700011893,2.105026898,0.970529351,-1.829541826,0,-3.298165386,0
1,0,-3.752522879,job13851,1152.6,-1.902016169,-0.176535185,2.993133046,-1.575473439,-2.467100225,-0.624530907,0,4.999999998
1,1,-6.334882882,job13851,1152.6,-0.76592567,-0.13810368,0.299885074,-0.813272046,1.705025626,-0.416512435,-6.205979749,5
2,0,4.472640393,job13812,1152.6,0.408375066,1.043123631,6.067595201,-0.653532598,0.654381653,-0.285408402,-2.761894158,5
2,1,5.44164327,job13812,1152.6,2.649868536,0.05469096,3.554384343,1.325785204,2.722180314,-0.383749416,-4.481516671,4
3,0,-0.715253126,job13744,1152.6,-1.937675051,0.091251825,1.108232223,2.722731254,0.280409507,-0.26288905,-2.717313833,4
3,1,-1.892272666,job13744,1152.6,0.018039566,-0.479022633,-0.384054167,1.396313953,1.170226239,-0.574675287,-3.039100336,8
1,0,-7.63569032,job13716,1152.7,-3.532315743,-1.059211111,2.730835115,-0.800240477,-2.47280874,-0.749437088,-1.752512275,5.999999998
1,1,-7.302774095,job13716,1152.7,-1.422433388,-0.82862208,0.27489331,-0.413090563,1.70897081,-0.416512435,-6.205979749,5
3,0,-2.083628214,job13774,1152.7,-3.390931339,0.091251825,1.138384395,2.841110874,0.282481178,-0.328611313,-2.717313833,5
3,1,-1.823362354,job13774,1152.7,0.03156924,-0.479022633,-0.398028487,1.457023255,1.178871894,-0.574675287,-3.039100336,8
4,0,0.227820754,job13568,1152.9,-2.187545433,1.126498877,-0.360912496,0.499234181,0.352553281,-0.157542355,0.9555347,2
4,1,-0.314858332,job13568,1152.9,0.909432213,1.86669838,1.885685751,0.156536992,-1.835046282,0,-3.298165386,0
4,0,0.143814017,job13378,1153,-2.187545433,1.126498877,-0.301866754,0.499234181,0.28827198,-0.236313533,0.9555347,3
4,1,-0.268249015,job13378,1153,0.909432213,1.86669838,1.597709718,0.156536992,-1.500460932,0,-3.298165386,0
1,0,-7.74271731,job13636,1153.1,-3.532315743,-1.059211111,2.56125263,-0.800240477,-2.410253245,-0.749437088,-1.752512275,5.999999998
1,1,-7.366145551,job13636,1153.1,-1.422433388,-0.82862208,0.254754279,-0.413090563,1.665738386,-0.416512435,-6.205979749,5
3,0,0.261821912,job13537,1153.1,-1.937675051,0.159690693,0.966784405,1.065416578,0.270494337,-0.26288905,0,4
3,1,-3.088430086,job13537,1153.1,0.018039566,-0.838289608,-0.329635642,0.546383721,1.128847502,-0.574675287,-3.039100336,8
2,0,4.575960462,job13822,1153.2,0.408375066,1.043123631,6.113614715,-0.653532598,0.654600528,-0.228326721,-2.761894158,4
2,1,9.913497461,job13822,1153.2,2.649868536,0.05469096,3.543811359,1.325785204,2.723090817,-0.383749416,0,4
1,0,-5.376218492,job13861,1153.4,-1.630299574,-0.176535185,3.075308614,-1.800541073,-2.467108091,-0.624530907,-1.752512275,4.999999998
1,1,-6.420949352,job13861,1153.4,-0.656507717,-0.13810368,0.303879423,-0.929453767,1.705031062,-0.499814923,-6.205979749,6
1,0,-7.664889987,job13606,1153.6,-3.532315743,-1.059211111,2.487693134,-0.800240477,-2.383772607,-0.624530907,-1.752512275,4.999999998
1,1,-7.477302763,job13606,1153.6,-1.422433388,-0.82862208,0.245200458,-0.413090563,1.647437481,-0.499814923,-6.205979749,6
3,0,-1.613364164,job13617,1153.6,-1.211046907,0.159690693,0.969569248,1.242986007,0.27136194,-0.328611313,-2.717313833,5
3,1,-3.004387096,job13617,1153.6,0.011274729,-0.838289608,-0.333512514,0.637447674,1.132468246,-0.574675287,-3.039100336,8
4,0,2.419661956,job13783,1153.8,-0.875018173,0.422437079,-0.398590589,2.196630394,0.354982079,-0.236313533,0.9555347,3
4,1,-1.296322428,job13783,1153.8,0.363772885,0.700011893,2.096983633,0.688762765,-1.847688219,0,-3.298165386,0
2,0,6.054738179,job13675,1153.9,0.476437577,2.607809078,5.768257286,-0.513489899,0.648863337,-0.171245041,-2.761894158,3
2,1,5.410919087,job13675,1153.9,3.091513292,0.136727401,3.307031588,1.041688374,2.699224518,-0.383749416,-4.481516671,4
1,0,-6.267670498,job13871,1154.1,-2.717165956,-0.176535185,3.04567006,-1.700511013,-2.466991402,-0.499624725,-1.752512275,3.999999999
1,1,-6.811613748,job13871,1154.1,-1.094179529,-0.13810368,0.299331162,-0.877817447,1.704950417,-0.499814923,-6.205979749,6
2,0,7.307420902,job13832,1154.1,0.408375066,1.043123631,6.083449001,-0.653532598,0.654332523,-0.228326721,0,4
2,1,5.418403468,job13832,1154.1,2.649868536,0.05469096,3.531348918,1.325785204,2.721975936,-0.383749416,-4.481516671,4
3,0,-2.616418845,job13457,1154.1,-1.937675051,0.159690693,0.885610572,1.065416578,0.256463508,-0.328611313,-2.717313833,5
3,1,-3.121804324,job13457,1154.1,0.018039566,-0.838289608,-0.304455358,0.546383721,1.070292979,-0.574675287,-3.039100336,8
4,0,0.786432557,job13438,1154.2,-1.31252726,1.126498877,-0.304654869,0.299540508,0.258354134,-0.236313533,0.9555347,3
4,1,-0.523367479,job13438,1154.2,0.545659328,1.86669838,1.613256003,0.093922195,-1.344737999,0,-3.298165386,0
1,0,-5.027596176,job13656,1154.3,-1.086866383,-1.059211111,2.528512017,-0.625187873,-2.407799644,-0.624530907,-1.752512275,4.999999998
1,1,-6.381797161,job13656,1154.3,-0.437671812,-0.82862208,0.248975715,-0.322727003,1.66404269,-0.499814923,-6.205979749,6
3,0,-1.245912216,job13704,1154.6,-2.906512576,0.091251825,1.088418517,3.314629352,0.277948075,-0.394333575,-2.717313833,6
3,1,-1.516594426,job13704,1154.6,0.027059348,-0.479022633,-0.382504399,1.699860465,1.159954005,-0.502840876,-3.039100336,7
4,0,2.7219217,job13753,1154.6,-0.875018173,0.422437079,-0.393049009,2.496170903,0.352159734,-0.236313533,0.9555347,3
4,1,2.082603619,job13753,1154.6,0.363772885,0.700011893,2.069131743,0.78268496,-1.832997863,0,0,0
2,0,5.726973906,job13735,1154.7,0.204187533,2.607809078,5.69645316,-0.443468549,0.652213564,-0.228326721,-2.761894158,4
2,1,3.64412596,job13735,1154.7,1.324934268,0.136727401,3.338991844,0.89963996,2.71316122,-0.287812062,-4.481516671,3
1,0,-5.386287463,job13881,1154.9,-1.630299574,-0.176535185,3.065112972,-1.800541073,-2.466981421,-0.624530907,-1.752512275,4.999999998
1,0,-6.274546765,job13556,1154.9,-2.173732765,-1.059211111,2.378194008,-0.700210417,-2.342543297,-0.624530907,-1.752512275,4.999999998
1,1,-6.420032853,job13881,1154.9,-0.656507717,-0.13810368,0.304883464,-0.929453767,1.70494352,-0.499814923,-6.205979749,6
1,1,-6.917508591,job13556,1154.9,-0.875343623,-0.82862208,0.234762332,-0.361454243,1.618943694,-0.499814923,-6.205979749,6
3,0,-4.01634863,job13507,1154.9,-3.390931339,0.159690693,0.883470105,1.183796197,0.259273122,-0.394333575,-2.717313833,6
3,1,0.068575172,job13507,1154.9,0.03156924,-0.838289608,-0.31097488,0.607093023,1.082018273,-0.502840876,0,7
1,0,-6.413779426,job13556,1155,-2.173732765,-1.059211111,2.362850799,-0.700210417,-2.341526568,-0.749437088,-1.752512275,5.999999998
1,1,-6.918211258,job13556,1155,-0.875343623,-0.82862208,0.234762332,-0.361454243,1.618241027,-0.499814923,-6.205979749,6
3,0,-0.023711318,job13417,1155.1,-1.937675051,0.159690693,0.834346428,1.065416578,0.248843609,-0.394333575,0,6
3,1,-3.137291453,job13417,1155.1,0.018039566,-0.838289608,-0.288142546,0.546383721,1.038493039,-0.574675287,-3.039100336,8
4,0,0.783705316,job13448,1155.4,-1.31252726,1.126498877,-0.304412777,0.299540508,0.2553848,-0.236313533,0.9555347,3
4,1,-0.515893495,job13448,1155.4,0.545659328,1.86669838,1.60527455,0.093922195,-1.329282562,0,-3.298165386,0
1,0,-7.834472246,job13891,1155.6,-3.804032339,-0.176535185,3.115558215,-2.000601192,-2.466912382,-0.749437088,-1.752512275,5.999999998
1,1,-1.100436512,job13891,1155.6,-1.531851341,-0.13810368,0.313861546,-1.032726408,1.704895806,-0.416512435,0,5
2,0,4.497695823,job13842,1155.6,0.408375066,1.043123631,6.036535061,-0.653532598,0.653415543,-0.228326721,-2.761894158,4
2,1,10.01773306,job13842,1155.6,2.649868536,0.05469096,3.557039055,1.325785204,2.718161365,-0.287812062,0,3
4,0,2.343651178,job13793,1155.7,-0.875018173,0.422437079,-0.394689278,2.196630394,0.353841167,-0.315084711,0.9555347,4
4,1,-1.312873281,job13793,1155.7,0.363772885,0.700011893,2.074494316,0.688762765,-1.841749754,0,-3.298165386,0
2,0,8.692376306,job13695,1155.8,0.476437577,2.607809078,5.701402109,-0.513489899,0.648544162,-0.228326721,0,4
2,1,5.527875878,job13695,1155.8,3.091513292,0.136727401,3.32937877,1.041688374,2.697896772,-0.287812062,-4.481516671,3
3,0,-2.580328843,job13587,1156.1,-1.937675051,0.159690693,0.970985239,1.065416578,0.272901105,-0.394333575,-2.717313833,6
3,1,-3.018693753,job13587,1156.1,0.018039566,-0.838289608,-0.341777828,0.546383721,1.138891609,-0.502840876,-3.039100336,7
1,0,-7.397380655,job13646,1156.2,-3.260599148,-1.059211111,2.603304607,-0.750225447,-2.428700193,-0.749437088,-1.752512275,5.999999998
1,1,-1.008410297,job13646,1156.2,-1.313015435,-0.82862208,0.25852489,-0.387272403,1.678487166,-0.416512435,0,5
4,0,-1.891600239,job13578,1156.3,-3.500072693,1.126498877,-0.329306651,0.798774689,0.32759025,-0.315084711,0,4
4,1,0.304563025,job13578,1156.3,1.455091541,1.86669838,1.735592552,0.250459187,-1.705113251,0,-3.298165386,0
3,0,-4.025411705,job13517,1156.4,-3.390931339,0.159690693,0.875618785,1.183796197,0.258061366,-0.394333575,-2.717313833,6
3,1,0.065052258,job13517,1156.4,0.03156924,-0.838289608,-0.309440803,0.607093023,1.076961282,-0.502840876,0,7
1,0,-7.685452954,job13901,1156.5,-3.804032339,-0.176535185,3.13984887,-2.000601192,-2.467089926,-0.624530907,-1.752512275,4.999999998
1,1,-1.187053617,job13901,1156.5,-1.531851341,-0.13810368,0.310424227,-1.032726408,1.705018508,-0.499814923,0,6
4,0,2.792683056,job13763,1156.5,-1.31252726,0.422437079,-0.404932799,3.095251919,0.352004128,-0.315084711,0.9555347,4
4,1,-0.816444323,job13763,1156.5,0.545659328,0.700011893,2.097708421,0.970529351,-1.83218793,0,-3.298165386,0
4,0,0.629161515,job13468,1156.6,-1.31252726,1.126498877,-0.304452383,0.299540508,0.258422961,-0.393855889,0.9555347,5
4,1,-0.544367085,job13468,1156.6,0.545659328,1.86669838,1.592614643,0.093922195,-1.345096245,0,-3.298165386,0
3,0,-0.998568367,job13784,1156.7,-1.69546567,0.091251825,1.069907145,2.367592395,0.279793346,-0.394333575,-2.717313833,6
3,1,-2.000127765,job13784,1156.7,0.01578462,-0.479022633,-0.376789417,1.214186046,1.167654832,-0.502840876,-3.039100336,7
4,0,2.267439628,job13803,1156.7,-0.875018173,0.422437079,-0.392026098,2.196630394,0.353737614,-0.393855889,0.9555347,5
4,1,1.964801145,job13803,1156.7,0.363772885,0.700011893,2.05346436,0.688762765,-1.841210757,0,0,0
2,0,4.548322229,job13852,1157,0.408375066,1.043123631,6.030678307,-0.653532598,0.652817022,-0.171245041,-2.761894158,3
2,1,10.11296248,job13852,1157,2.649868536,0.05469096,3.558820928,1.325785204,2.715671561,-0.191874708,0,2
2,0,5.730842698,job13745,1157.1,0.204187533,2.607809078,5.646560821,-0.443468549,0.648893015,-0.171245041,-2.761894158,3
2,1,3.59064981,job13745,1157.1,1.324934268,0.136727401,3.299328937,0.89963996,2.699347977,-0.287812062,-4.481516671,3
3,0,0.12921676,job13597,1157.1,-1.937675051,0.159690693,0.963708553,1.065416578,0.272409562,-0.394333575,0,6
3,1,-3.019113322,job13597,1157.1,0.018039566,-0.838289608,-0.340146052,0.546383721,1.136840264,-0.502840876,-3.039100336,7
